gaul2_code,map_code,gaul0_name,gaul1_name,gaul2_name,continent,disp_en
144998,AUS,Australia,Western Australia,Boulder,Oceania,"Boulder, Western Australia, Australia"
144999,AUS,Australia,Western Australia,Brabham - Henley Brook,Oceania,"Brabham - Henley Brook, Western Australia, Australia"
145002,AUS,Australia,Western Australia,Broome,Oceania,"Broome, Western Australia, Australia"
145003,AUS,Australia,Western Australia,Bull Creek,Oceania,"Bull Creek, Western Australia, Australia"
145000,AUS,Australia,Western Australia,Bridgetown - Boyup Brook,Oceania,"Bridgetown - Boyup Brook, Western Australia, Australia"
145001,AUS,Australia,Western Australia,Brookton,Oceania,"Brookton, Western Australia, Australia"
145004,AUS,Australia,Western Australia,Bullsbrook,Oceania,"Bullsbrook, Western Australia, Australia"
145014,AUS,Australia,Western Australia,Canning Vale Commercial,Oceania,"Canning Vale Commercial, Western Australia, Australia"
145015,AUS,Australia,Western Australia,Cannington - Queens Park,Oceania,"Cannington - Queens Park, Western Australia, Australia"
145016,AUS,Australia,Western Australia,Capel,Oceania,"Capel, Western Australia, Australia"
145017,AUS,Australia,Western Australia,Carabooda - Pinjar,Oceania,"Carabooda - Pinjar, Western Australia, Australia"
145020,AUS,Australia,Western Australia,Casuarina - Wandi,Oceania,"Casuarina - Wandi, Western Australia, Australia"
145021,AUS,Australia,Western Australia,Chidlow,Oceania,"Chidlow, Western Australia, Australia"
145018,AUS,Australia,Western Australia,Carnarvon,Oceania,"Carnarvon, Western Australia, Australia"
145022,AUS,Australia,Western Australia,Chittering,Oceania,"Chittering, Western Australia, Australia"
145023,AUS,Australia,Western Australia,City Beach,Oceania,"City Beach, Western Australia, Australia"
145101,AUS,Australia,Western Australia,Karnup,Oceania,"Karnup, Western Australia, Australia"
145024,AUS,Australia,Western Australia,Claremont (Wa),Oceania,"Claremont (Wa), Western Australia, Australia"
145025,AUS,Australia,Western Australia,Clarkson,Oceania,"Clarkson, Western Australia, Australia"
145026,AUS,Australia,Western Australia,Cloverdale,Oceania,"Cloverdale, Western Australia, Australia"
145027,AUS,Australia,Western Australia,College Grove - Carey Park,Oceania,"College Grove - Carey Park, Western Australia, Australia"
145102,AUS,Australia,Western Australia,Karratha,Oceania,"Karratha, Western Australia, Australia"
145028,AUS,Australia,Western Australia,Collie,Oceania,"Collie, Western Australia, Australia"
145029,AUS,Australia,Western Australia,Como,Oceania,"Como, Western Australia, Australia"
145103,AUS,Australia,Western Australia,Karrinyup - Gwelup - Carine,Oceania,"Karrinyup - Gwelup - Carine, Western Australia, Australia"
145030,AUS,Australia,Western Australia,Coogee,Oceania,"Coogee, Western Australia, Australia"
145031,AUS,Australia,Western Australia,Coolbellup,Oceania,"Coolbellup, Western Australia, Australia"
145032,AUS,Australia,Western Australia,Cooloongup,Oceania,"Cooloongup, Western Australia, Australia"
145111,AUS,Australia,Western Australia,Kulin,Oceania,"Kulin, Western Australia, Australia"
145112,AUS,Australia,Western Australia,Kununurra,Oceania,"Kununurra, Western Australia, Australia"
145185,AUS,Australia,Western Australia,Roleystone,Oceania,"Roleystone, Western Australia, Australia"
145033,AUS,Australia,Western Australia,Cottesloe,Oceania,"Cottesloe, Western Australia, Australia"
145034,AUS,Australia,Western Australia,Craigie - Beldon,Oceania,"Craigie - Beldon, Western Australia, Australia"
145035,AUS,Australia,Western Australia,Cunderdin,Oceania,"Cunderdin, Western Australia, Australia"
145036,AUS,Australia,Western Australia,Currambine - Kinross,Oceania,"Currambine - Kinross, Western Australia, Australia"
145037,AUS,Australia,Western Australia,Dalyellup,Oceania,"Dalyellup, Western Australia, Australia"
145038,AUS,Australia,Western Australia,Dardanup,Oceania,"Dardanup, Western Australia, Australia"
145039,AUS,Australia,Western Australia,Davenport,Oceania,"Davenport, Western Australia, Australia"
145040,AUS,Australia,Western Australia,Dawesville - Bouvard,Oceania,"Dawesville - Bouvard, Western Australia, Australia"
145041,AUS,Australia,Western Australia,Denmark,Oceania,"Denmark, Western Australia, Australia"
145042,AUS,Australia,Western Australia,Derby - West Kimberley,Oceania,"Derby - West Kimberley, Western Australia, Australia"
145043,AUS,Australia,Western Australia,Dianella - North,Oceania,"Dianella - North, Western Australia, Australia"
145044,AUS,Australia,Western Australia,Dianella - South,Oceania,"Dianella - South, Western Australia, Australia"
145221,AUS,Australia,Western Australia,Wembley - West Leederville - Glendalough,Oceania,"Wembley - West Leederville - Glendalough, Western Australia, Australia"
145045,AUS,Australia,Western Australia,Donnybrook - Balingup,Oceania,"Donnybrook - Balingup, Western Australia, Australia"
145048,AUS,Australia,Western Australia,East Bunbury - Glen Iris,Oceania,"East Bunbury - Glen Iris, Western Australia, Australia"
145046,AUS,Australia,Western Australia,Dowerin,Oceania,"Dowerin, Western Australia, Australia"
145047,AUS,Australia,Western Australia,Duncraig,Oceania,"Duncraig, Western Australia, Australia"
145049,AUS,Australia,Western Australia,East Fremantle,Oceania,"East Fremantle, Western Australia, Australia"
145050,AUS,Australia,Western Australia,East Perth,Oceania,"East Perth, Western Australia, Australia"
145051,AUS,Australia,Western Australia,East Pilbara,Oceania,"East Pilbara, Western Australia, Australia"
145052,AUS,Australia,Western Australia,East Victoria Park - Carlisle,Oceania,"East Victoria Park - Carlisle, Western Australia, Australia"
145053,AUS,Australia,Western Australia,Eaton - Pelican Point,Oceania,"Eaton - Pelican Point, Western Australia, Australia"
145054,AUS,Australia,Western Australia,Ellenbrook,Oceania,"Ellenbrook, Western Australia, Australia"
145070,AUS,Australia,Western Australia,Girrawheen,Oceania,"Girrawheen, Western Australia, Australia"
145055,AUS,Australia,Western Australia,Esperance,Oceania,"Esperance, Western Australia, Australia"
145056,AUS,Australia,Western Australia,Esperance Surrounds,Oceania,"Esperance Surrounds, Western Australia, Australia"
145057,AUS,Australia,Western Australia,Exmouth,Oceania,"Exmouth, Western Australia, Australia"
145058,AUS,Australia,Western Australia,Falcon - Wannanup,Oceania,"Falcon - Wannanup, Western Australia, Australia"
145059,AUS,Australia,Western Australia,Floreat,Oceania,"Floreat, Western Australia, Australia"
145060,AUS,Australia,Western Australia,Forrestfield - Wattle Grove,Oceania,"Forrestfield - Wattle Grove, Western Australia, Australia"
145061,AUS,Australia,Western Australia,Fremantle,Oceania,"Fremantle, Western Australia, Australia"
145071,AUS,Australia,Western Australia,Glen Forrest - Darlington,Oceania,"Glen Forrest - Darlington, Western Australia, Australia"
145072,AUS,Australia,Western Australia,Gnowangerup,Oceania,"Gnowangerup, Western Australia, Australia"
145062,AUS,Australia,Western Australia,Fremantle - South,Oceania,"Fremantle - South, Western Australia, Australia"
145073,AUS,Australia,Western Australia,Gosnells,Oceania,"Gosnells, Western Australia, Australia"
145063,AUS,Australia,Western Australia,Gelorup - Stratham,Oceania,"Gelorup - Stratham, Western Australia, Australia"
145064,AUS,Australia,Western Australia,Geraldton,Oceania,"Geraldton, Western Australia, Australia"
145065,AUS,Australia,Western Australia,Geraldton - East,Oceania,"Geraldton - East, Western Australia, Australia"
145074,AUS,Australia,Western Australia,Greenfields,Oceania,"Greenfields, Western Australia, Australia"
145075,AUS,Australia,Western Australia,Greenwood - Warwick,Oceania,"Greenwood - Warwick, Western Australia, Australia"
145066,AUS,Australia,Western Australia,Geraldton - North,Oceania,"Geraldton - North, Western Australia, Australia"
145090,AUS,Australia,Western Australia,Huntingdale - Southern River,Oceania,"Huntingdale - Southern River, Western Australia, Australia"
145222,AUS,Australia,Western Australia,Wembley Downs - Churchlands - Woodlands,Oceania,"Wembley Downs - Churchlands - Woodlands, Western Australia, Australia"
145067,AUS,Australia,Western Australia,Geraldton - South,Oceania,"Geraldton - South, Western Australia, Australia"
145068,AUS,Australia,Western Australia,Gidgegannup,Oceania,"Gidgegannup, Western Australia, Australia"
145069,AUS,Australia,Western Australia,Gingin - Dandaragan,Oceania,"Gingin - Dandaragan, Western Australia, Australia"
145223,AUS,Australia,Western Australia,Willagee,Oceania,"Willagee, Western Australia, Australia"
145076,AUS,Australia,Western Australia,Halls Creek,Oceania,"Halls Creek, Western Australia, Australia"
145077,AUS,Australia,Western Australia,Halls Head - Erskine,Oceania,"Halls Head - Erskine, Western Australia, Australia"
145078,AUS,Australia,Western Australia,Hamilton Hill,Oceania,"Hamilton Hill, Western Australia, Australia"
145079,AUS,Australia,Western Australia,Harrisdale,Oceania,"Harrisdale, Western Australia, Australia"
145080,AUS,Australia,Western Australia,Harvey,Oceania,"Harvey, Western Australia, Australia"
145224,AUS,Australia,Western Australia,Willetton,Oceania,"Willetton, Western Australia, Australia"
145081,AUS,Australia,Western Australia,Hazelmere - Guildford,Oceania,"Hazelmere - Guildford, Western Australia, Australia"
145082,AUS,Australia,Western Australia,Heathridge - Connolly,Oceania,"Heathridge - Connolly, Western Australia, Australia"
145083,AUS,Australia,Western Australia,Helena Valley - Koongamia,Oceania,"Helena Valley - Koongamia, Western Australia, Australia"
145084,AUS,Australia,Western Australia,Henderson,Oceania,"Henderson, Western Australia, Australia"
145085,AUS,Australia,Western Australia,Herdsman,Oceania,"Herdsman, Western Australia, Australia"
145086,AUS,Australia,Western Australia,High Wycombe,Oceania,"High Wycombe, Western Australia, Australia"
145087,AUS,Australia,Western Australia,Hillarys,Oceania,"Hillarys, Western Australia, Australia"
145088,AUS,Australia,Western Australia,Hocking - Pearsall,Oceania,"Hocking - Pearsall, Western Australia, Australia"
145089,AUS,Australia,Western Australia,Hope Valley - Postans,Oceania,"Hope Valley - Postans, Western Australia, Australia"
145091,AUS,Australia,Western Australia,Iluka - Burns Beach,Oceania,"Iluka - Burns Beach, Western Australia, Australia"
145092,AUS,Australia,Western Australia,Innaloo - Doubleview,Oceania,"Innaloo - Doubleview, Western Australia, Australia"
145093,AUS,Australia,Western Australia,Irwin,Oceania,"Irwin, Western Australia, Australia"
145094,AUS,Australia,Western Australia,Jandakot,Oceania,"Jandakot, Western Australia, Australia"
145095,AUS,Australia,Western Australia,Joondalup - Edgewater,Oceania,"Joondalup - Edgewater, Western Australia, Australia"
145096,AUS,Australia,Western Australia,Kalamunda - Maida Vale - Gooseberry Hill,Oceania,"Kalamunda - Maida Vale - Gooseberry Hill, Western Australia, Australia"
145225,AUS,Australia,Western Australia,Winthrop,Oceania,"Winthrop, Western Australia, Australia"
145104,AUS,Australia,Western Australia,Katanning,Oceania,"Katanning, Western Australia, Australia"
145105,AUS,Australia,Western Australia,Kelmscott,Oceania,"Kelmscott, Western Australia, Australia"
145106,AUS,Australia,Western Australia,Kewdale,Oceania,"Kewdale, Western Australia, Australia"
145107,AUS,Australia,Western Australia,Kewdale Commercial,Oceania,"Kewdale Commercial, Western Australia, Australia"
145138,AUS,Australia,Western Australia,Middle Swan - Herne Hill,Oceania,"Middle Swan - Herne Hill, Western Australia, Australia"
134053,AUT,Austria,Salzburg,Salzburg Stadt,Europe,"Salzburg Stadt, Salzburg, Austria"
145108,AUS,Australia,Western Australia,Kings Park (Wa),Oceania,"Kings Park (Wa), Western Australia, Australia"
145109,AUS,Australia,Western Australia,Kingsley,Oceania,"Kingsley, Western Australia, Australia"
145117,AUS,Australia,Western Australia,Lesmurdie - Bickley - Carmel,Oceania,"Lesmurdie - Bickley - Carmel, Western Australia, Australia"
145118,AUS,Australia,Western Australia,Little Grove - Elleker,Oceania,"Little Grove - Elleker, Western Australia, Australia"
145202,AUS,Australia,Western Australia,Swan View - Greenmount - Midvale,Oceania,"Swan View - Greenmount - Midvale, Western Australia, Australia"
145110,AUS,Australia,Western Australia,Kojonup,Oceania,"Kojonup, Western Australia, Australia"
145113,AUS,Australia,Western Australia,Kwinana Industrial,Oceania,"Kwinana Industrial, Western Australia, Australia"
145114,AUS,Australia,Western Australia,Landsdale,Oceania,"Landsdale, Western Australia, Australia"
145115,AUS,Australia,Western Australia,Leeming,Oceania,"Leeming, Western Australia, Australia"
134054,AUT,Austria,Salzburg,Traunviertel,Europe,"Traunviertel, Salzburg, Austria"
134055,AUT,Austria,Steiermark,Burgenland Süd,Europe,"Burgenland Süd, Steiermark, Austria"
134056,AUT,Austria,Steiermark,Graz und Umgebung,Europe,"Graz und Umgebung, Steiermark, Austria"
134057,AUT,Austria,Steiermark,Kärnten Ost,Europe,"Kärnten Ost, Steiermark, Austria"
134058,AUT,Austria,Steiermark,Kärnten West,Europe,"Kärnten West, Steiermark, Austria"
145116,AUS,Australia,Western Australia,Leinster - Leonora,Oceania,"Leinster - Leonora, Western Australia, Australia"
145147,AUS,Australia,Western Australia,Mount Nasura - Mount Richon - Bedfordale,Oceania,"Mount Nasura - Mount Richon - Bedfordale, Western Australia, Australia"
145148,AUS,Australia,Western Australia,Mukinbudin,Oceania,"Mukinbudin, Western Australia, Australia"
134059,AUT,Austria,Steiermark,Mostviertel,Europe,"Mostviertel, Steiermark, Austria"
145119,AUS,Australia,Western Australia,Lockridge - Kiara,Oceania,"Lockridge - Kiara, Western Australia, Australia"
145120,AUS,Australia,Western Australia,Maddington - Orange Grove - Martin,Oceania,"Maddington - Orange Grove - Martin, Western Australia, Australia"
145121,AUS,Australia,Western Australia,Madeley - Darch,Oceania,"Madeley - Darch, Western Australia, Australia"
145122,AUS,Australia,Western Australia,Malaga,Oceania,"Malaga, Western Australia, Australia"
145155,AUS,Australia,Western Australia,Nedlands - Dalkeith - Crawley,Oceania,"Nedlands - Dalkeith - Crawley, Western Australia, Australia"
145156,AUS,Australia,Western Australia,Neerabup National Park,Oceania,"Neerabup National Park, Western Australia, Australia"
134060,AUT,Austria,Steiermark,Niederösterreich Süd,Europe,"Niederösterreich Süd, Steiermark, Austria"
145123,AUS,Australia,Western Australia,Malmalling - Reservoir,Oceania,"Malmalling - Reservoir, Western Australia, Australia"
145124,AUS,Australia,Western Australia,Mandurah,Oceania,"Mandurah, Western Australia, Australia"
134061,AUT,Austria,Tirol,Innsbruck,Europe,"Innsbruck, Tirol, Austria"
134062,AUT,Austria,Tirol,Innsbruck-Land,Europe,"Innsbruck-Land, Tirol, Austria"
134063,AUT,Austria,Tirol,Kärnten West,Europe,"Kärnten West, Tirol, Austria"
145125,AUS,Australia,Western Australia,Mandurah - East,Oceania,"Mandurah - East, Western Australia, Australia"
145128,AUS,Australia,Western Australia,Manjimup,Oceania,"Manjimup, Western Australia, Australia"
134064,AUT,Austria,Tirol,Lungau/Pinzgau/Pongau,Europe,"Lungau/Pinzgau/Pongau, Tirol, Austria"
134065,AUT,Austria,Tirol,Oberland,Europe,"Oberland, Tirol, Austria"
134066,AUT,Austria,Vorarlberg,Oberland,Europe,"Oberland, Vorarlberg, Austria"
134067,AUT,Austria,Vorarlberg,Vorarlberg Nord,Europe,"Vorarlberg Nord, Vorarlberg, Austria"
145126,AUS,Australia,Western Australia,Mandurah - North,Oceania,"Mandurah - North, Western Australia, Australia"
145135,AUS,Australia,Western Australia,Melaleuca - Lexia,Oceania,"Melaleuca - Lexia, Western Australia, Australia"
145136,AUS,Australia,Western Australia,Melville,Oceania,"Melville, Western Australia, Australia"
145127,AUS,Australia,Western Australia,Mandurah - South,Oceania,"Mandurah - South, Western Australia, Australia"
145129,AUS,Australia,Western Australia,Manning - Waterford,Oceania,"Manning - Waterford, Western Australia, Australia"
145130,AUS,Australia,Western Australia,Marangaroo,Oceania,"Marangaroo, Western Australia, Australia"
145131,AUS,Australia,Western Australia,Margaret River,Oceania,"Margaret River, Western Australia, Australia"
145132,AUS,Australia,Western Australia,Maylands,Oceania,"Maylands, Western Australia, Australia"
145133,AUS,Australia,Western Australia,Mckail - Willyung,Oceania,"Mckail - Willyung, Western Australia, Australia"
145134,AUS,Australia,Western Australia,Meekatharra,Oceania,"Meekatharra, Western Australia, Australia"
145137,AUS,Australia,Western Australia,Merredin,Oceania,"Merredin, Western Australia, Australia"
145139,AUS,Australia,Western Australia,Midland - Guildford,Oceania,"Midland - Guildford, Western Australia, Australia"
145140,AUS,Australia,Western Australia,Mindarie - Quinns Rocks - Jindalee,Oceania,"Mindarie - Quinns Rocks - Jindalee, Western Australia, Australia"
145141,AUS,Australia,Western Australia,Moora,Oceania,"Moora, Western Australia, Australia"
145142,AUS,Australia,Western Australia,Morawa,Oceania,"Morawa, Western Australia, Australia"
145143,AUS,Australia,Western Australia,Morley,Oceania,"Morley, Western Australia, Australia"
145144,AUS,Australia,Western Australia,Mosman Park - Peppermint Grove,Oceania,"Mosman Park - Peppermint Grove, Western Australia, Australia"
145145,AUS,Australia,Western Australia,Mount Hawthorn - Leederville,Oceania,"Mount Hawthorn - Leederville, Western Australia, Australia"
145146,AUS,Australia,Western Australia,Mount Lawley - Inglewood,Oceania,"Mount Lawley - Inglewood, Western Australia, Australia"
145149,AUS,Australia,Western Australia,Mullaloo - Kallaroo,Oceania,"Mullaloo - Kallaroo, Western Australia, Australia"
145150,AUS,Australia,Western Australia,Mundaring,Oceania,"Mundaring, Western Australia, Australia"
